id,year,mag,magType,energy_proxy_J
us6000522g,2019,5.8,mww,31622776601683.793
us60005247,2019,5.8,mww,31622776601683.793
us6000529r,2019,5.9,mww,44668359215096.53
us60005489,2019,5.5,mww,11220184543019.652
us6000556z,2019,5.9,mww,44668359215096.53
us600055cf,2019,5.5,mww,11220184543019.652
us600056r6,2019,5.9,mww,44668359215096.53
us600057ee,2019,6.0,mww,63095734448019.43
us600057vb,2019,5.5,mww,11220184543019.652
us600057xt,2019,6.0,mww,63095734448019.43
us70005719,2019,5.5,mww,11220184543019.652
us7000577p,2019,5.9,mww,44668359215096.53
us700057bs,2019,5.6,mww,15848931924611.11
us700057i8,2019,5.5,mww,11220184543019.652
us700057v4,2019,6.0,mww,63095734448019.43
us700057wp,2019,5.5,mww,11220184543019.652
us700058yy,2019,6.6,mww,501187233627271.44
us7000592z,2019,5.6,mww,15848931924611.11
us700059ee,2019,5.9,mww,44668359215096.53
us700059qh,2019,6.3,mww,177827941003892.28
us70005aqu,2019,5.7,mww,22387211385683.47
us70005arj,2019,5.5,mww,11220184543019.652
us70005axg,2019,6.6,mww,501187233627271.44
us70005b9q,2019,5.9,mww,44668359215096.53
us70005bwn,2019,5.7,mww,22387211385683.47
us70005c8l,2019,5.6,mww,15848931924611.11
us70005c9r,2019,5.5,mww,11220184543019.652
us70005cba,2019,5.9,mww,44668359215096.53
us70005cu5,2019,5.9,mww,44668359215096.53
us70005dlz,2019,5.5,mww,11220184543019.652
us70005dza,2019,5.7,mww,22387211385683.47
us70005eee,2019,5.7,mww,22387211385683.47
us70005ej7,2019,5.6,mww,15848931924611.11
us70005exl,2019,5.6,mww,15848931924611.11
us70005g6k,2019,5.7,mwc,22387211385683.47
us70005ge3,2019,5.8,mww,31622776601683.793
us70005hsp,2019,5.6,mww,15848931924611.11
us60005kta,2019,6.1,mww,89125093813374.4
us60005ku0,2019,5.9,mww,44668359215096.53
us60005lrf,2019,5.6,mww,15848931924611.11
us60005lts,2019,5.9,mww,44668359215096.53
us60005ly5,2019,5.6,mww,15848931924611.11
pr2019267000,2019,6.0,mw,63095734448019.43
us60005n52,2019,6.0,mww,63095734448019.43
us70005lfd,2019,6.5,mww,354813389233576.06
us70005lg7,2019,5.5,mww,11220184543019.652
us70005lkl,2019,5.7,mww,22387211385683.47
us70005lt4,2019,6.1,mww,89125093813374.4
us70005lx1,2019,5.5,mww,11220184543019.652
us70005mea,2019,6.1,mww,89125093813374.4
us70005mls,2019,5.9,mww,44668359215096.53
us70005nbb,2019,6.2,mww,125892541179417.14
us70005nie,2019,6.7,mww,707945784384140.2
us70005nud,2019,5.6,mww,15848931924611.11
us70005p73,2019,6.0,mww,63095734448019.43
usd000b35a,2019,5.5,mww,11220184543019.652
us70005q83,2019,5.6,mww,15848931924611.11
us70005r9l,2019,5.7,mww,22387211385683.47
us70005sih,2019,5.5,mww,11220184543019.652
us70005sqk,2019,5.6,mww,15848931924611.11
us70005svg,2019,5.6,mww,15848931924611.11
us70005ttv,2019,5.5,mww,11220184543019.652
us70005u6q,2019,5.5,mww,11220184543019.652
us70005u76,2019,5.9,mww,44668359215096.53
us70005ulm,2019,6.4,mww,251188643150959.25
us70005v4h,2019,5.5,mww,11220184543019.652
us70005w2i,2019,5.7,mww,22387211385683.47
us70005wj6,2019,6.4,mww,251188643150959.25
us70005wp5,2019,5.5,mww,11220184543019.652
us70005x1t,2019,5.9,mww,44668359215096.53
us70005xa1,2019,5.5,mww,11220184543019.652
us70005xr7,2019,6.3,mww,177827941003892.28
us6000624a,2019,5.5,mww,11220184543019.652
us6000624h,2019,5.6,mww,15848931924611.11
us600062n7,2019,5.7,mww,22387211385683.47
us6000632m,2019,5.8,mww,31622776601683.793
us6000645n,2019,6.6,mww,501187233627271.44
us60006470,2019,5.9,mww,44668359215096.53
us600064a5,2019,5.5,mww,11220184543019.652
us600064al,2019,5.8,mww,31622776601683.793
us700061e9,2019,6.5,mww,354813389233576.06
us700061vl,2019,5.6,mww,15848931924611.11
us700062cg,2019,6.1,mww,89125093813374.4
us700062je,2019,5.6,mww,15848931924611.11
us70006345,2019,6.1,mww,89125093813374.4
us7000635e,2019,6.6,mww,501187233627271.44
us700063mh,2019,6.3,mww,177827941003892.28
us700063rx,2019,6.0,mww,63095734448019.43
us700063sp,2019,6.0,mww,63095734448019.43
us7000645k,2019,5.6,mww,15848931924611.11
us600068w0,2019,5.9,mww,44668359215096.53
us6000692t,2019,5.8,mww,31622776601683.793
us6000693m,2019,6.5,mww,354813389233576.06
us600069n1,2019,5.5,mww,11220184543019.652
us600069nz,2019,5.6,mww,15848931924611.11
us60006adr,2019,5.5,mww,11220184543019.652
us60006adv,2019,6.2,mww,125892541179417.14
us60006b29,2019,5.5,mww,11220184543019.652
us60006b3s,2019,5.5,mww,11220184543019.652
us60006bdi,2019,5.5,mww,11220184543019.652
us60006bjl,2019,7.1,mww,2818382931264449.0
us60006bpw,2019,6.0,mww,63095734448019.43
us60006bse,2019,5.5,mww,11220184543019.652
us60006bu3,2019,5.9,mww,44668359215096.53
us700068sr,2019,5.9,mww,44668359215096.53
us7000694m,2019,5.8,mww,31622776601683.793
us700069f4,2019,5.9,mww,44668359215096.53
us70006a4q,2019,5.7,mww,22387211385683.47
us70006a6q,2019,6.3,mww,177827941003892.28
us70006a9e,2019,6.3,mww,177827941003892.28
us70006anm,2019,5.7,mww,22387211385683.47
us70006ara,2019,6.2,mww,125892541179417.14
us70006c6w,2019,6.2,mww,125892541179417.14
us70006c81,2019,5.8,mww,31622776601683.793
us70006cb6,2019,6.3,mww,177827941003892.28
us70006d0m,2019,6.4,mww,251188643150959.25
us70006d2z,2019,5.5,mww,11220184543019.652
us70006dlt,2019,6.0,mww,63095734448019.43
us70006dnx,2019,5.5,mww,11220184543019.652
us70006e09,2019,5.5,mww,11220184543019.652
us70006eqm,2019,5.7,mww,22387211385683.47
us70006eu5,2019,5.5,mww,11220184543019.652
us70006f6d,2019,6.0,mww,63095734448019.43
us70006fh7,2019,6.0,mww,63095734448019.43
us60006lsm,2019,5.6,mww,15848931924611.11
us60006m2j,2019,6.0,mww,63095734448019.43
us60006m7z,2019,5.5,mww,11220184543019.652
us60006mdf,2019,5.6,mww,15848931924611.11
us60006n19,2019,6.0,mww,63095734448019.43
us60006n2z,2019,5.8,mww,31622776601683.793
us60006pbw,2019,5.6,mww,15848931924611.11
us60006ppb,2019,5.7,mww,22387211385683.47
us60006ptp,2019,5.8,mww,31622776601683.793
us60006rem,2019,6.0,mww,63095734448019.43
us60006rp9,2019,6.8,mww,1000000000000000.0
us60006rpn,2019,5.6,mww,15848931924611.11
us60006s6p,2019,5.6,mww,15848931924611.11
us60006szl,2019,5.9,mww,44668359215096.53
us70006nak,2019,5.6,mww,15848931924611.11
